corpus_id,paper_id,paper_version,claim_id,claim_uid,status,level,claim,locked_value,source_lock_path,source_lock_sha256,guardrail_class,release_note,source_package
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.01,P6.T9A.01::outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,SOURCE_MATCHED,,Free r_Wdelta is replaced by sqrt(a_bg) with negligible chi2 penalty.,paperVI_EG_T1_rWdelta_sqrt_abg_gate.json/csv,outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,114c8b55d7e3238a040716565dba13d895d5f4d3b0e4e083ff86b61b62f5d0a9,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.01,P6.T9A.01::outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,SOURCE_MATCHED,,Free r_Wdelta is replaced by sqrt(a_bg) with negligible chi2 penalty.,paperVI_EG_T1_rWdelta_sqrt_abg_gate.json/csv,outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,a0a74fd7f6ef88edc54a27cad734d519c8c1676b37bbf19cd90e29c1872b6057,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.02,P6.T9A.02::outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,SOURCE_MATCHED_CONDITIONAL_THEOREM,,Projection theorem gives r_Wdelta=sqrt(a_bg) under a two-mode orthogonal Weyl split.,paperVI_EG_T2_weyl_projection_theorem.md/json,outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,114c8b55d7e3238a040716565dba13d895d5f4d3b0e4e083ff86b61b62f5d0a9,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.02,P6.T9A.02::outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,SOURCE_MATCHED_CONDITIONAL_THEOREM,,Projection theorem gives r_Wdelta=sqrt(a_bg) under a two-mode orthogonal Weyl split.,paperVI_EG_T2_weyl_projection_theorem.md/json,outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,a0a74fd7f6ef88edc54a27cad734d519c8c1676b37bbf19cd90e29c1872b6057,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.03,P6.T9A.03::outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,SOURCE_MATCHED_REDUCTION_LEMMA,,A4 is equivalent to the projected mixing angle identity cos^2(theta_W)=a_bg.,paperVI_EG_T3_A4_overlap_reduction.md/json,outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,114c8b55d7e3238a040716565dba13d895d5f4d3b0e4e083ff86b61b62f5d0a9,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.03,P6.T9A.03::outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,SOURCE_MATCHED_REDUCTION_LEMMA,,A4 is equivalent to the projected mixing angle identity cos^2(theta_W)=a_bg.,paperVI_EG_T3_A4_overlap_reduction.md/json,outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,a0a74fd7f6ef88edc54a27cad734d519c8c1676b37bbf19cd90e29c1872b6057,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.04,P6.T9A.04::outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,SOURCE_MATCHED_OBSTRUCTION,,Wenzl shape space is nearly one-dimensional and must not be used as A4 proof.,paperVI_EG_T7_collinearity_obstruction.md/csv,outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,114c8b55d7e3238a040716565dba13d895d5f4d3b0e4e083ff86b61b62f5d0a9,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.04,P6.T9A.04::outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,SOURCE_MATCHED_OBSTRUCTION,,Wenzl shape space is nearly one-dimensional and must not be used as A4 proof.,paperVI_EG_T7_collinearity_obstruction.md/csv,outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,a0a74fd7f6ef88edc54a27cad734d519c8c1676b37bbf19cd90e29c1872b6057,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.05,P6.T9A.05::outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,SOURCE_MATCHED_PROJECTED_DIAGNOSTIC_CLOSURE,,"Auto/cross amplitude space gives <X,X>/<A,A>=r_global^2 close to a_bg.",paperVI_EG_T8_auto_cross_amplitude_space.md/csv,outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,114c8b55d7e3238a040716565dba13d895d5f4d3b0e4e083ff86b61b62f5d0a9,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.05,P6.T9A.05::outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,SOURCE_MATCHED_PROJECTED_DIAGNOSTIC_CLOSURE,,"Auto/cross amplitude space gives <X,X>/<A,A>=r_global^2 close to a_bg.",paperVI_EG_T8_auto_cross_amplitude_space.md/csv,outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,a0a74fd7f6ef88edc54a27cad734d519c8c1676b37bbf19cd90e29c1872b6057,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.06,P6.T9A.06::outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,OPEN_ITEM_LOCKED,,Action-level HR/BPB projector derivation remains open.,paperVI_EG_T4_projector_inventory.md/csv and T8 decisions,outputs/paperVI_EG_theory/paperVI_EG_T10_source_lock_final.csv,114c8b55d7e3238a040716565dba13d895d5f4d3b0e4e083ff86b61b62f5d0a9,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9A.06,P6.T9A.06::outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,OPEN_ITEM_LOCKED,,Action-level HR/BPB projector derivation remains open.,paperVI_EG_T4_projector_inventory.md/csv and T8 decisions,outputs/paperVI_EG_theory/paperVI_EG_T9A_source_lock.csv,a0a74fd7f6ef88edc54a27cad734d519c8c1676b37bbf19cd90e29c1872b6057,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9D.01,P6.T9D.01::outputs/paperVI_EG_theory/paperVI_EG_T9D_source_lock.csv,CANDIDATE_SOURCE_MATCH_DENSITY_WEIGHT_ASSUMPTION_TO_VALIDATE,,Density-weighted two-sector mixing gives tan^2(theta_W)=(1-a_bg)/a_bg.,T9D derivation steps D1-D3; BPB background a_bg from T1/T3 values,outputs/paperVI_EG_theory/paperVI_EG_T9D_source_lock.csv,61e55458ce380e95a1a65396713ed04dbaf12fc69a0ac9e5a9f5ad37cf3c481f,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9D.02,P6.T9D.02::outputs/paperVI_EG_theory/paperVI_EG_T9D_source_lock.csv,ALGEBRAICALLY_VERIFIED,,The above implies cos^2(theta_W)=a_bg and r_Wdelta=sqrt(a_bg).,paperVI_EG_T9D_key_values.csv and derivation D4-D5,outputs/paperVI_EG_theory/paperVI_EG_T9D_source_lock.csv,61e55458ce380e95a1a65396713ed04dbaf12fc69a0ac9e5a9f5ad37cf3c481f,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9D.03,P6.T9D.03::outputs/paperVI_EG_theory/paperVI_EG_T9D_source_lock.csv,NON_CIRCULARITY_ARGUMENT_LOCKED,,"The closure is non-circular with respect to E_G because a_bg comes from the background solver, not the E_G/r_Wdelta fit.",T1/T9A source lock and Paper I/Paper 0 background dictionary,outputs/paperVI_EG_theory/paperVI_EG_T9D_source_lock.csv,61e55458ce380e95a1a65396713ed04dbaf12fc69a0ac9e5a9f5ad37cf3c481f,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9D.04,P6.T9D.04::outputs/paperVI_EG_theory/paperVI_EG_T9D_source_lock.csv,SOURCE_MATCHED_PROJECTED_DIAGNOSTIC_SUPPORT,,Auto/cross amplitude diagnostic verifies the closure at percent level with negligible free-r penalty.,paperVI_EG_T8_auto_cross_amplitude_space.md/csv and T1 summary,outputs/paperVI_EG_theory/paperVI_EG_T9D_source_lock.csv,61e55458ce380e95a1a65396713ed04dbaf12fc69a0ac9e5a9f5ad37cf3c481f,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VI,v0.2.1,P6.T9D.05,P6.T9D.05::outputs/paperVI_EG_theory/paperVI_EG_T9D_source_lock.csv,OPEN_ITEM_LOCKED,,Full action-level proof still requires source-matching D2 in the explicit HR/BPB perturbation equations and conventions.,T9B/T9C decisions; T9D guardrails,outputs/paperVI_EG_theory/paperVI_EG_T9D_source_lock.csv,61e55458ce380e95a1a65396713ed04dbaf12fc69a0ac9e5a9f5ad37cf3c481f,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A1.01,P7.A1.01::outputs/paperVII/paperVII_P7A1_claim_source_lock.csv,SOURCE_LOCKED,NUMERIC_IDENTITY,The Paper-VII acceleration scale is a0 = c H0 (1 - s_surv0).,a0_primary=1.367856592595e-10 m/s2,outputs/paperVII/paperVII_P7A1_claim_source_lock.csv,a935f996fc9d5bfd0fe9d94a6e97a6e9429644566c50fe2d53d7fe663f56357a,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A1.02,P7.A1.02::outputs/paperVII/paperVII_P7A1_claim_source_lock.csv,SOURCE_LOCKED,CONSTANT_LOCK,The exact survival factor used by Paper VII is the Paper-0 YAML lock.,s_surv0=0.7956924397708606; 1-s0=0.2043075602291394,outputs/paperVII/paperVII_P7A1_claim_source_lock.csv,a935f996fc9d5bfd0fe9d94a6e97a6e9429644566c50fe2d53d7fe663f56357a,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A1.03,P7.A1.03::outputs/paperVII/paperVII_P7A1_claim_source_lock.csv,SOURCE_LOCKED,ANCHOR_STABILITY,Using the Paper-II D7 CMB-background H0 changes a0 only at sub-percent level.,relative_delta=-0.224261 percent,outputs/paperVII/paperVII_P7A1_claim_source_lock.csv,a935f996fc9d5bfd0fe9d94a6e97a6e9429644566c50fe2d53d7fe663f56357a,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A1.04,P7.A1.04::outputs/paperVII/paperVII_P7A1_claim_source_lock.csv,SOURCE_LOCKED,GUARDRAIL,P7-A1 locks the acceleration scale only; it is not yet a BTFR fit or likelihood.,PASS_NUMERIC_A0_LOCK,outputs/paperVII/paperVII_P7A1_claim_source_lock.csv,a935f996fc9d5bfd0fe9d94a6e97a6e9429644566c50fe2d53d7fe663f56357a,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A2D2.01,P7.A2D2.01::outputs/paperVII/paperVII_P7A2D2_claim_source_lock.csv,SOURCE_LOCKED,THERMAL_IDENTITY,The Gibbons-Hawking plus Unruh bridge reproduces a0 = c H0 (1 - s_surv0).,a0_from_Teff=1.367856592595e-10; residual=-2.585e-26,outputs/paperVII/paperVII_P7A2D2_claim_source_lock.csv,8f30a9c9f0946d8b4e4552071655f860e8019a5c91a96d9dcc42e159210c08a8,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A2D2.02,P7.A2D2.02::outputs/paperVII/paperVII_P7A2D2_claim_source_lock.csv,SOURCE_LOCKED,D2_CONDITIONAL_BRIDGE,"The thermal bridge uses the D2 H1-H4 conditional mapping, not an unconditional action-level proof.",D2_CONDITIONAL_FORMAL_CLOSURE_UNDER_H1_H4,outputs/paperVII/paperVII_P7A2D2_claim_source_lock.csv,8f30a9c9f0946d8b4e4552071655f860e8019a5c91a96d9dcc42e159210c08a8,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A2D2.03,P7.A2D2.03::outputs/paperVII/paperVII_P7A2D2_claim_source_lock.csv,SOURCE_LOCKED,THERMAL_WEIGHT,The effective temperature is weighted by the same survival deficit used in P7-A1.,thermal_weight=1-s0=0.204307560229139,outputs/paperVII/paperVII_P7A2D2_claim_source_lock.csv,8f30a9c9f0946d8b4e4552071655f860e8019a5c91a96d9dcc42e159210c08a8,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A2D2.04,P7.A2D2.04::outputs/paperVII/paperVII_P7A2D2_claim_source_lock.csv,SOURCE_LOCKED,GUARDRAIL,P7-A2D2 is not yet a BTFR likelihood or MOND interpolation-function fit.,PASS_NUMERIC_THERMAL_BRIDGE_CONDITIONAL_D2,outputs/paperVII/paperVII_P7A2D2_claim_source_lock.csv,8f30a9c9f0946d8b4e4552071655f860e8019a5c91a96d9dcc42e159210c08a8,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A2D2B.01,P7.A2D2B.01::outputs/paperVII/paperVII_P7A2D2b_claim_source_lock.csv,SOURCE_LOCKED,D2_PROVENANCE,P7-A2D2 uses the Paper-0 D2 a0 closure source-lock bundle.,D2_audit_complete.py; D2_closure_note.md; paper0_D2_a0_closure_source_lock.md; D2_audit_run.log; appendix_J_D2_a0_closure.tex,outputs/paperVII/paperVII_P7A2D2b_claim_source_lock.csv,37694dd0b3229e36006910b7b071d7b5a807941cf4b98164c22927ff23d0f6fd,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A2D2B.02,P7.A2D2B.02::outputs/paperVII/paperVII_P7A2D2b_claim_source_lock.csv,SOURCE_LOCKED,GUARDRAIL,The D2 bridge remains conditional under H1-H4.,CONDITIONAL_H1_H4_RECORDED,outputs/paperVII/paperVII_P7A2D2b_claim_source_lock.csv,37694dd0b3229e36006910b7b071d7b5a807941cf4b98164c22927ff23d0f6fd,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A2D2B.03,P7.A2D2B.03::outputs/paperVII/paperVII_P7A2D2b_claim_source_lock.csv,SOURCE_LOCKED,DOWNSTREAM_LINK,The D2 source bundle is linked to the P7-A2D2 thermal a0 bridge.,P7A2D2_THERMAL_BRIDGE_PASS_CONDITIONAL_D2,outputs/paperVII/paperVII_P7A2D2b_claim_source_lock.csv,37694dd0b3229e36006910b7b071d7b5a807941cf4b98164c22927ff23d0f6fd,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A3.01,P7.A3.01::outputs/paperVII/paperVII_P7A3_claim_source_lock.csv,SOURCE_LOCKED,BTFR_NORMALIZATION,BPB a0 predicts the SPARC BTFR zero point without fitting a0.,logM100_BPB=9.741034665243; median_resid=-0.056008 dex,outputs/paperVII/paperVII_P7A3_claim_source_lock.csv,cd76aaaeead0e518456a3ce59b5b13ca346c65b558dad3696eb178e9478bbcc8,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A3.02,P7.A3.02::outputs/paperVII/paperVII_P7A3_claim_source_lock.csv,SOURCE_LOCKED,SCATTER_GUARDRAIL,The fixed-a0 residual scatter is recorded; this is not a full hierarchical likelihood.,rms=0.295494 dex; std=0.292839 dex,outputs/paperVII/paperVII_P7A3_claim_source_lock.csv,cd76aaaeead0e518456a3ce59b5b13ca346c65b558dad3696eb178e9478bbcc8,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A3.03,P7.A3.03::outputs/paperVII/paperVII_P7A3_claim_source_lock.csv,SOURCE_LOCKED,ACTIVE_SAMPLE_CROSSCHECK,Paper-II active SPARC subset is checked.,n=38; median=-0.082524; rms=0.219940,outputs/paperVII/paperVII_P7A3_claim_source_lock.csv,cd76aaaeead0e518456a3ce59b5b13ca346c65b558dad3696eb178e9478bbcc8,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A3.04,P7.A3.04::outputs/paperVII/paperVII_P7A3_claim_source_lock.csv,SOURCE_LOCKED,GUARDRAIL,P7-A3 is not a MOND interpolation-function or full RC likelihood closure.,PASS_BTFR_NORMALIZATION_NOT_FULL_LIKELIHOOD,outputs/paperVII/paperVII_P7A3_claim_source_lock.csv,cd76aaaeead0e518456a3ce59b5b13ca346c65b558dad3696eb178e9478bbcc8,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A4.01,P7.A4.01::outputs/paperVII/paperVII_P7A4_claim_source_lock.csv,SOURCE_LOCKED,LIKELIHOOD_NORMALIZATION,The fixed BPB a0 BTFR model passes a minimal intrinsic-scatter Gaussian likelihood gate.,sigma=0.295494 dex; AIC=49.160523; BIC=51.931207,outputs/paperVII/paperVII_P7A4_claim_source_lock.csv,a2b5cd580482c52c8a74f20c23c69cda9d700fec2e25999106100cd61e58028b,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A4.02,P7.A4.02::outputs/paperVII/paperVII_P7A4_claim_source_lock.csv,SOURCE_LOCKED,OFFSET_TEST,A free slope-4 intercept is not required at the normalization level under the BIC guardrail.,alpha_free-alpha_BPB=-0.047842 dex; dBIC=1.636212,outputs/paperVII/paperVII_P7A4_claim_source_lock.csv,a2b5cd580482c52c8a74f20c23c69cda9d700fec2e25999106100cd61e58028b,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A4.03,P7.A4.03::outputs/paperVII/paperVII_P7A4_claim_source_lock.csv,SOURCE_LOCKED,SLOPE_GUARDRAIL,P7-A4 does not claim full BTFR slope/interpolation closure if the free-slope model is preferred.,free_slope=3.374908; dAIC=-30.958036; dBIC=-25.416666,outputs/paperVII/paperVII_P7A4_claim_source_lock.csv,a2b5cd580482c52c8a74f20c23c69cda9d700fec2e25999106100cd61e58028b,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A4.04,P7.A4.04::outputs/paperVII/paperVII_P7A4_claim_source_lock.csv,SOURCE_LOCKED,GUARDRAIL,"P7-A4 is a simple BTFR likelihood gate, not a full SPARC rotation-curve or MOND interpolation-function closure.",PASS_FIXED_A0_NORMALIZATION_NOT_FULL_SLOPE_CLOSURE,outputs/paperVII/paperVII_P7A4_claim_source_lock.csv,a2b5cd580482c52c8a74f20c23c69cda9d700fec2e25999106100cd61e58028b,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A5.01,P7.A5.01::outputs/paperVII/paperVII_P7A5_claim_source_lock.csv,SOURCE_LOCKED,RAW_BARYONIC_RC,Fixed BPB a0 plus the RAR interpolation improves point-level SPARC baryonic RCs over baryon-only Newtonian curves.,primary frac_improvement=0.911207525795; chi2=155530.570678,outputs/paperVII/paperVII_P7A5_claim_source_lock.csv,2c5c31c7bb6a26c67aef295932ba7ec5ad0671284014593adde5766a1e33b770,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A5.02,P7.A5.02::outputs/paperVII/paperVII_P7A5_claim_source_lock.csv,SOURCE_LOCKED,ACTIVE_CROSSCHECK,The Paper-II active38 subset also passes the raw interpolation cross-check.,active frac_improvement=0.894336858780; chi2=27949.675891,outputs/paperVII/paperVII_P7A5_claim_source_lock.csv,2c5c31c7bb6a26c67aef295932ba7ec5ad0671284014593adde5766a1e33b770,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A5.03,P7.A5.03::outputs/paperVII/paperVII_P7A5_claim_source_lock.csv,SOURCE_LOCKED,A0_ANCHOR,The fixed BPB a0 is close to the raw-RC best global RAR a0 scale at diagnostic level.,best_a0_ratio=0.891250938134; delta_chi2_fixed_minus_best=5584.117165,outputs/paperVII/paperVII_P7A5_claim_source_lock.csv,2c5c31c7bb6a26c67aef295932ba7ec5ad0671284014593adde5766a1e33b770,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A5.04,P7.A5.04::outputs/paperVII/paperVII_P7A5_claim_source_lock.csv,SOURCE_LOCKED,GUARDRAIL,"P7-A5 is not a full SPARC RC likelihood and does not profile distance, inclination, M/L, gas systematics, external-field effects, or interpolation-family freedom.",PASS_INTERPOLATION_SHAPE_NOT_FULL_RC_LIKELIHOOD,outputs/paperVII/paperVII_P7A5_claim_source_lock.csv,2c5c31c7bb6a26c67aef295932ba7ec5ad0671284014593adde5766a1e33b770,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A6.01,P7.A6.01::outputs/paperVII/paperVII_P7A6_claim_source_lock.csv,SOURCE_LOCKED,NUISANCE_PROFILE,Global Ydisk/Ybul/a0 profiling keeps the RAR acceleration scale close to BPB a0.,primary a0/a0_BPB=0.809593297521; Ydisk=0.525; Ybul=0.800,outputs/paperVII/paperVII_P7A6_claim_source_lock.csv,1cfbc75f1d6f774298fcb20738de5cdb2c3d282628e3c6fc5c18c3742258fecb,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A6.02,P7.A6.02::outputs/paperVII/paperVII_P7A6_claim_source_lock.csv,SOURCE_LOCKED,A0_ANCHOR,The fixed BPB a0 penalty relative to the profiled global RAR raw-RC fit is recorded.,delta_chi2=8085.903199; frac_of_fixed=0.051989,outputs/paperVII/paperVII_P7A6_claim_source_lock.csv,1cfbc75f1d6f774298fcb20738de5cdb2c3d282628e3c6fc5c18c3742258fecb,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A6.03,P7.A6.03::outputs/paperVII/paperVII_P7A6_claim_source_lock.csv,SOURCE_LOCKED,ACTIVE_CROSSCHECK,The Paper-II active38 subset is included in the nuisance-profile audit.,active a0/a0_BPB=0.550000000000; chi2=18204.030199,outputs/paperVII/paperVII_P7A6_claim_source_lock.csv,1cfbc75f1d6f774298fcb20738de5cdb2c3d282628e3c6fc5c18c3742258fecb,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A6.04,P7.A6.04::outputs/paperVII/paperVII_P7A6_claim_source_lock.csv,SOURCE_LOCKED,GUARDRAIL,P7-A6 is not a full SPARC RC likelihood and does not derive a unique interpolation family.,PASS_A0_ANCHOR_UNDER_GLOBAL_NUISANCE_NOT_FULL_RC_LIKELIHOOD,outputs/paperVII/paperVII_P7A6_claim_source_lock.csv,1cfbc75f1d6f774298fcb20738de5cdb2c3d282628e3c6fc5c18c3742258fecb,GUARDRAIL,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
BPB_MBE_HAL_v1_candidate,Paper_VII,v0.3,P7.A6B.01,P7.A6B.01::outputs/paperVII/paperVII_P7A6b_claim_source_lock.csv,SOURCE_LOCKED,BOUNDARY_AUDIT,The active38 a0 boundary issue is explicitly audited by extending the scan below 0.55.,active_best_a0_ratio=0.486722101981; at_lower=False,outputs/paperVII/paperVII_P7A6b_claim_source_lock.csv,28d835139d489b9ec4414cf2dc038070e2ddd9f441ac6c0bb4be2e1ec45325a3,,,embedded release_index/00_CLAIMS_INDEX.csv from paperV_early_galaxies_v0_3_2_source_ONLY.zip
